Cation,Anion,Capacity,Cation_SMILES,Anion_SMILES
"1,3-dipentyl-imidazolium",argininate,51.72897,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](CCCNC(N)=N)C([O-])=O
"1,3-dipentyl-imidazolium",hexafluoroarsenate,0.09203629,CCCCCn1cc[n+](CCCCC)c1,F[As-](F)(F)(F)(F)F
"1,3-dipentyl-imidazolium",asparaginate,31.48796,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](CC(N)=O)C([O-])=O
"1,3-dipentyl-imidazolium",aspartate,22.2156,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](CC([O-])=O)C([O-])=O
"1,3-dipentyl-imidazolium",tetrachloroborate,0.06755601,CCCCCn1cc[n+](CCCCC)c1,Cl[B-](Cl)(Cl)Cl
"1,3-dipentyl-imidazolium",chlorotrifluoroborate,0.1909468,CCCCCn1cc[n+](CCCCC)c1,F[B-](F)(F)Cl
"1,3-dipentyl-imidazolium",benzoate,63.92665,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)c1ccccc1
"1,3-dipentyl-imidazolium",tetrafluoroborate,0.4548707,CCCCCn1cc[n+](CCCCC)c1,F[B-](F)(F)F
"1,3-dipentyl-imidazolium","bis(2,4,4-trimethylpentyl)phosphinate",91.99586,CCCCCn1cc[n+](CCCCC)c1,CC(CC(C)(C)C)C[P]([O-])(=O)CC(C)CC(C)(C)C
"1,3-dipentyl-imidazolium",bis(pentafluoroethylsulfonyl)amide,0.1231913,CCCCCn1cc[n+](CCCCC)c1,FC(F)(F)C(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)C(F)(F)F
"1,3-dipentyl-imidazolium",bis(trifluoromethylsulfonyl)methane,0.1963797,CCCCCn1cc[n+](CCCCC)c1,FC(F)(F)[S](=O)(=O)C[S](=O)(=O)C(F)(F)F
"1,3-dipentyl-imidazolium",bis-pentafluoroethyl-phosphinate,1.140407,CCCCCn1cc[n+](CCCCC)c1,[O-][P](=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
"1,3-dipentyl-imidazolium",bromide,4.807967,CCCCCn1cc[n+](CCCCC)c1,[Br-]
"1,3-dipentyl-imidazolium",butanedioate,6.070347,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)CCC([O-])=O
"1,3-dipentyl-imidazolium",butanoate,146.6824,CCCCCn1cc[n+](CCCCC)c1,CCCC([O-])=O
"1,3-dipentyl-imidazolium",butylsulfate,1.765329,CCCCCn1cc[n+](CCCCC)c1,CCCCO[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",chloride,15.7249,CCCCCn1cc[n+](CCCCC)c1,[Cl-]
"1,3-dipentyl-imidazolium",chlorate,0.2859134,CCCCCn1cc[n+](CCCCC)c1,[O-][Cl](=O)=O
"1,3-dipentyl-imidazolium",decanoate,129.675,CCCCCn1cc[n+](CCCCC)c1,CCCCCCCCCC([O-])=O
"1,3-dipentyl-imidazolium",dibutylphosphate,21.52839,CCCCCn1cc[n+](CCCCC)c1,CCCCO[P]([O-])(=O)OCCCC
"1,3-dipentyl-imidazolium",dicyanamide,2.671912,CCCCCn1cc[n+](CCCCC)c1,N#C[N-]C#N
"1,3-dipentyl-imidazolium",diethylphosphate,24.6705,CCCCCn1cc[n+](CCCCC)c1,CCO[P]([O-])(=O)OCC
"1,3-dipentyl-imidazolium",dihydrogen-phosphate,12.76861,CCCCCn1cc[n+](CCCCC)c1,O[P](O)([O-])=O
"1,3-dipentyl-imidazolium",dimethylphosphate,22.4981,CCCCCn1cc[n+](CCCCC)c1,CO[P]([O-])(=O)OC
"1,3-dipentyl-imidazolium",dodecylsulfate,1.38016,CCCCCn1cc[n+](CCCCC)c1,CCCCCCCCCCCCO[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",ethoxyethylsulfate,1.665737,CCCCCn1cc[n+](CCCCC)c1,CCOC(C)O[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",ethylsulfate,1.920842,CCCCCn1cc[n+](CCCCC)c1,CCO[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",fluoride,2049.873,CCCCCn1cc[n+](CCCCC)c1,[F-]
"1,3-dipentyl-imidazolium",formate,59.78185,CCCCCn1cc[n+](CCCCC)c1,[O-]C=O
"1,3-dipentyl-imidazolium",glutamate,25.41003,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](CCC([O-])=O)C([O-])=O
"1,3-dipentyl-imidazolium",glutaminate,35.61272,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](CCC(N)=O)C([O-])=O
"1,3-dipentyl-imidazolium",glycinate,121.9284,CCCCCn1cc[n+](CCCCC)c1,NCC([O-])=O
"1,3-dipentyl-imidazolium",heptafluorobutanoate,3.928634,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F
"1,3-dipentyl-imidazolium",histidinate,47.56509,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](Cc1c[nH]cn1)C([O-])=O
"1,3-dipentyl-imidazolium",hydrogencarbonate,22.51211,CCCCCn1cc[n+](CCCCC)c1,OC([O-])=O
"1,3-dipentyl-imidazolium",hydrogensulfate,2.238576,CCCCCn1cc[n+](CCCCC)c1,O[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",iodide,1.386666,CCCCCn1cc[n+](CCCCC)c1,[I-]
"1,3-dipentyl-imidazolium",triiodide,0.0584155,CCCCCn1cc[n+](CCCCC)c1,I[I-]I
"1,3-dipentyl-imidazolium",isoleucinate,95.12155,CCCCCn1cc[n+](CCCCC)c1,CC[C@H](C)[C@H](N)C([O-])=O
"1,3-dipentyl-imidazolium",lactate,25.34952,CCCCCn1cc[n+](CCCCC)c1,CC(O)C([O-])=O
"1,3-dipentyl-imidazolium",leucinate,97.45869,CCCCCn1cc[n+](CCCCC)c1,CC(C)C[C@H](N)C([O-])=O
"1,3-dipentyl-imidazolium",lysinate,116.0826,CCCCCn1cc[n+](CCCCC)c1,NCCCC[C@H](N)C([O-])=O
"1,3-dipentyl-imidazolium",methanesulfonate,8.213006,CCCCCn1cc[n+](CCCCC)c1,C[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",methioninate,80.7181,CCCCCn1cc[n+](CCCCC)c1,CSCC[C@H](N)C([O-])=O
"1,3-dipentyl-imidazolium",methoxyethylsulfate,1.730083,CCCCCn1cc[n+](CCCCC)c1,COC(C)O[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",methylcarbonate,33.55192,CCCCCn1cc[n+](CCCCC)c1,COC([O-])=O
"1,3-dipentyl-imidazolium",methylsulfate,1.823064,CCCCCn1cc[n+](CCCCC)c1,CO[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",nitrate,3.535459,CCCCCn1cc[n+](CCCCC)c1,[O-][N+]([O-])=O
"1,3-dipentyl-imidazolium",octylsulfate,1.561324,CCCCCn1cc[n+](CCCCC)c1,CCCCCCCCO[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",pentafluoroethyltrifluoroborate,0.1770537,CCCCCn1cc[n+](CCCCC)c1,F[B-](F)(F)C(F)(F)C(F)(F)F
"1,3-dipentyl-imidazolium",perfluorobutanesulfonate,0.5385582,CCCCCn1cc[n+](CCCCC)c1,CCCC[S](=O)(=O)OF
"1,3-dipentyl-imidazolium",perfluorooctanesulfonate,0.447269,CCCCCn1cc[n+](CCCCC)c1,CCCCCCCC[S](=O)(=O)OF
"1,3-dipentyl-imidazolium",hexafluorophosphate,0.1153998,CCCCCn1cc[n+](CCCCC)c1,F[P-](F)(F)(F)(F)F
"1,3-dipentyl-imidazolium",phosphonate,28.68703,CCCCCn1cc[n+](CCCCC)c1,[O-][PH]([O-])=O
"1,3-dipentyl-imidazolium",prolinate,85.84757,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)[C@@H]1CCCN1
"1,3-dipentyl-imidazolium",propanedioate,4.791606,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)CC([O-])=O
"1,3-dipentyl-imidazolium",propanoate,155.5729,CCCCCn1cc[n+](CCCCC)c1,CCC([O-])=O
"1,3-dipentyl-imidazolium","1,1-dioxo-1,2-benzothiazol-3-olate",2.683905,CCCCCn1cc[n+](CCCCC)c1,[O-]C1=N[S](=O)(=O)c2ccccc12
"1,3-dipentyl-imidazolium",salicylate,8.564909,CCCCCn1cc[n+](CCCCC)c1,Oc1ccccc1C([O-])=O
"1,3-dipentyl-imidazolium",hexafluoroantimonate,0.08590104,CCCCCn1cc[n+](CCCCC)c1,F[Sb-](F)(F)(F)(F)F
"1,3-dipentyl-imidazolium",serinate,29.87272,CCCCCn1cc[n+](CCCCC)c1,N[C@@H](CO)C([O-])=O
"1,3-dipentyl-imidazolium",sulfate,292.26,CCCCCn1cc[n+](CCCCC)c1,[O-][S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",sulfamate,5.131729,CCCCCn1cc[n+](CCCCC)c1,N[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",tetrachlorogallate,0.05824723,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)c1cc(OCl)c(OCl)c(OCl)c1Cl
"1,3-dipentyl-imidazolium",tetrachloroindium,0.05783477,CCCCCn1cc[n+](CCCCC)c1,[Cl]|[In-](|[Cl])(|[Cl])|[Cl]
"1,3-dipentyl-imidazolium",tetracyanoborate,0.2727571,CCCCCn1cc[n+](CCCCC)c1,N#C[B-](C#N)(C#N)C#N
"1,3-dipentyl-imidazolium",thiocyanate,2.110789,CCCCCn1cc[n+](CCCCC)c1,[S-]C#N
"1,3-dipentyl-imidazolium",2-amino-3-hydroxybutanoate,37.84359,CCCCCn1cc[n+](CCCCC)c1,CC(O)C(N)C([O-])=O
"1,3-dipentyl-imidazolium",toluene-4-sulfonate,4.33071,CCCCCn1cc[n+](CCCCC)c1,Cc1ccc(cc1)[S]([O-])(=O)=O
"1,3-dipentyl-imidazolium",tricyanomethane,0.6846655,CCCCCn1cc[n+](CCCCC)c1,N#CC(C#N)C#N
"1,3-dipentyl-imidazolium","2,2,2-trifluoroethanoate",5.60137,CCCCCn1cc[n+](CCCCC)c1,[O-]C(=O)C(F)(F)F
"1,3-dipentyl-imidazolium",trifluoromethane-sulfonate,0.7550083,CCCCCn1cc[n+](CCCCC)c1,[O-][S](=O)(=O)C(F)(F)F
"1,3-dipentyl-imidazolium",trifluoromethyltrifluoroborate,0.1903184,CCCCCn1cc[n+](CCCCC)c1,F[B-](F)(F)C(F)(F)F
"1,3-dipentyl-imidazolium",2-amino-3-methylbutanoate,94.05066,CCCCCn1cc[n+](CCCCC)c1,CC(C)C(N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium","(2r,3r)-2,3-dihydroxybutanedioate",2.753136,Cn1cc[n+](C)c1,O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",1-butanesulfonate,9.102135,Cn1cc[n+](C)c1,CCCC[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",1-hexanesulfonate,8.504633,Cn1cc[n+](C)c1,CCCCCC[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",2-(2-methoxyethoxy)ethylsulfate,2.44698,Cn1cc[n+](C)c1,COCCOCCO[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium","2-hydroxy-1,2,3-propanetricarboxylate",1.767861,Cn1cc[n+](C)c1,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",2-hydroxyacetate,28.34083,Cn1cc[n+](C)c1,OCC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",2-hydroxybutanedioate,3.324521,Cn1cc[n+](C)c1,OC(CC([O-])=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium","6-methyl-2,2-dioxo-2H-1,2λ6,3-oxathiazin-4-olate",2.336267,Cn1cc[n+](C)c1,CC1=CC(=N[S](=O)(=O)O1)[O-]
"1,3-dimethyl-3H-imidazol-1-ium",acetate,156.7201,Cn1cc[n+](C)c1,CC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",alaninate,112.9677,Cn1cc[n+](C)c1,C[C@H](N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",argininate,53.54935,Cn1cc[n+](C)c1,N[C@@H](CCCNC(N)=N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",hexafluoroarsenate,0.1512304,Cn1cc[n+](C)c1,F[As-](F)(F)(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",asparaginate,33.52871,Cn1cc[n+](C)c1,N[C@@H](CC(N)=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",aspartate,25.25682,Cn1cc[n+](C)c1,N[C@@H](CC([O-])=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",tetrachloroborate,0.1115794,Cn1cc[n+](C)c1,Cl[B-](Cl)(Cl)Cl
"1,3-dimethyl-3H-imidazol-1-ium",chlorotrifluoroborate,0.305836,Cn1cc[n+](C)c1,F[B-](F)(F)Cl
"1,3-dimethyl-3H-imidazol-1-ium",benzoate,61.45066,Cn1cc[n+](C)c1,[O-]C(=O)c1ccccc1
"1,3-dimethyl-3H-imidazol-1-ium",tetrafluoroborate,0.7260355,Cn1cc[n+](C)c1,F[B-](F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium","bis(2,4,4-trimethylpentyl)phosphinate",80.48131,Cn1cc[n+](C)c1,CC(CC(C)(C)C)C[P]([O-])(=O)CC(C)CC(C)(C)C
"1,3-dimethyl-3H-imidazol-1-ium",bis(pentafluoroethylsulfonyl)amide,0.1846811,Cn1cc[n+](C)c1,FC(F)(F)C(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",bis(trifluoromethylsulfonyl)methane,0.2954074,Cn1cc[n+](C)c1,FC(F)(F)[S](=O)(=O)C[S](=O)(=O)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",bis-pentafluoroethyl-phosphinate,1.482044,Cn1cc[n+](C)c1,[O-][P](=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",bromide,6.557377,Cn1cc[n+](C)c1,[Br-]
"1,3-dimethyl-3H-imidazol-1-ium",butanedioate,7.281882,Cn1cc[n+](C)c1,[O-]C(=O)CCC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",butanoate,137.1875,Cn1cc[n+](C)c1,CCCC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",butylsulfate,2.288191,Cn1cc[n+](C)c1,CCCCO[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",chloride,20.14219,Cn1cc[n+](C)c1,[Cl-]
"1,3-dimethyl-3H-imidazol-1-ium",chlorate,0.4462989,Cn1cc[n+](C)c1,[O-][Cl](=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",decanoate,112.51,Cn1cc[n+](C)c1,CCCCCCCCCC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",dibutylphosphate,21.73198,Cn1cc[n+](C)c1,CCCCO[P]([O-])(=O)OCCCC
"1,3-dimethyl-3H-imidazol-1-ium",dicyanamide,3.246879,Cn1cc[n+](C)c1,N#C[N-]C#N
"1,3-dimethyl-3H-imidazol-1-ium",diethylphosphate,25.69312,Cn1cc[n+](C)c1,CCO[P]([O-])(=O)OCC
"1,3-dimethyl-3H-imidazol-1-ium",dihydrogen-phosphate,15.35341,Cn1cc[n+](C)c1,O[P](O)([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",dimethylphosphate,24.41687,Cn1cc[n+](C)c1,CO[P]([O-])(=O)OC
"1,3-dimethyl-3H-imidazol-1-ium",dodecylsulfate,1.691813,Cn1cc[n+](C)c1,CCCCCCCCCCCCO[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",ethoxyethylsulfate,2.179141,Cn1cc[n+](C)c1,CCOC(C)O[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",ethylsulfate,2.550756,Cn1cc[n+](C)c1,CCO[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",fluoride,2003.478,Cn1cc[n+](C)c1,[F-]
"1,3-dimethyl-3H-imidazol-1-ium",formate,65.83287,Cn1cc[n+](C)c1,[O-]C=O
"1,3-dimethyl-3H-imidazol-1-ium",glutamate,27.99964,Cn1cc[n+](C)c1,N[C@@H](CCC([O-])=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",glutaminate,37.60459,Cn1cc[n+](C)c1,N[C@@H](CCC(N)=O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",glycinate,124.0237,Cn1cc[n+](C)c1,NCC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",heptafluorobutanoate,4.650327,Cn1cc[n+](C)c1,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",histidinate,49.27052,Cn1cc[n+](C)c1,N[C@@H](Cc1c[nH]cn1)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",hydrogencarbonate,26.7,Cn1cc[n+](C)c1,OC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",hydrogensulfate,3.022965,Cn1cc[n+](C)c1,O[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",iodide,2.040596,Cn1cc[n+](C)c1,[I-]
"1,3-dimethyl-3H-imidazol-1-ium",triiodide,0.09254393,Cn1cc[n+](C)c1,I[I-]I
"1,3-dimethyl-3H-imidazol-1-ium",isoleucinate,91.40226,Cn1cc[n+](C)c1,CC[C@H](C)[C@H](N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",lactate,27.48727,Cn1cc[n+](C)c1,CC(O)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",leucinate,92.56436,Cn1cc[n+](C)c1,CC(C)C[C@H](N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",lysinate,112.3484,Cn1cc[n+](C)c1,NCCCC[C@H](N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",methanesulfonate,10.31232,Cn1cc[n+](C)c1,C[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",methioninate,77.86137,Cn1cc[n+](C)c1,CSCC[C@H](N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",methoxyethylsulfate,2.28658,Cn1cc[n+](C)c1,COC(C)O[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",methylcarbonate,36.25809,Cn1cc[n+](C)c1,COC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",methylsulfate,2.487937,Cn1cc[n+](C)c1,CO[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",nitrate,4.777123,Cn1cc[n+](C)c1,[O-][N+]([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",octylsulfate,1.961303,Cn1cc[n+](C)c1,CCCCCCCCO[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",pentafluoroethyltrifluoroborate,0.287275,Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",perfluorobutanesulfonate,0.7502323,Cn1cc[n+](C)c1,CCCC[S](=O)(=O)OF
"1,3-dimethyl-3H-imidazol-1-ium",perfluorooctanesulfonate,0.5957177,Cn1cc[n+](C)c1,CCCCCCCC[S](=O)(=O)OF
"1,3-dimethyl-3H-imidazol-1-ium",hexafluorophosphate,0.1881754,Cn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",phosphonate,32.71284,Cn1cc[n+](C)c1,[O-][PH]([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",prolinate,83.18745,Cn1cc[n+](C)c1,[O-]C(=O)[C@@H]1CCCN1
"1,3-dimethyl-3H-imidazol-1-ium",propanedioate,5.884362,Cn1cc[n+](C)c1,[O-]C(=O)CC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",propanoate,148.1841,Cn1cc[n+](C)c1,CCC([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium","1,1-dioxo-1,2-benzothiazol-3-olate",3.218323,Cn1cc[n+](C)c1,[O-]C1=N[S](=O)(=O)c2ccccc12
"1,3-dimethyl-3H-imidazol-1-ium",salicylate,9.418919,Cn1cc[n+](C)c1,Oc1ccccc1C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",hexafluoroantimonate,0.1447613,Cn1cc[n+](C)c1,F[Sb-](F)(F)(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",serinate,32.50525,Cn1cc[n+](C)c1,N[C@@H](CO)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",sulfate,321.8162,Cn1cc[n+](C)c1,[O-][S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",sulfamate,6.733076,Cn1cc[n+](C)c1,N[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",tetrachlorogallate,0.09895526,Cn1cc[n+](C)c1,[O-]C(=O)c1cc(OCl)c(OCl)c(OCl)c1Cl
"1,3-dimethyl-3H-imidazol-1-ium",tetrachloroindium,0.09618554,Cn1cc[n+](C)c1,[Cl]|[In-](|[Cl])(|[Cl])|[Cl]
"1,3-dimethyl-3H-imidazol-1-ium",tetracyanoborate,0.3795873,Cn1cc[n+](C)c1,N#C[B-](C#N)(C#N)C#N
"1,3-dimethyl-3H-imidazol-1-ium",thiocyanate,2.667303,Cn1cc[n+](C)c1,[S-]C#N
"1,3-dimethyl-3H-imidazol-1-ium",2-amino-3-hydroxybutanoate,39.58588,Cn1cc[n+](C)c1,CC(O)C(N)C([O-])=O
"1,3-dimethyl-3H-imidazol-1-ium",toluene-4-sulfonate,5.124503,Cn1cc[n+](C)c1,Cc1ccc(cc1)[S]([O-])(=O)=O
"1,3-dimethyl-3H-imidazol-1-ium",tricyanomethane,0.8972072,Cn1cc[n+](C)c1,N#CC(C#N)C#N
"1,3-dimethyl-3H-imidazol-1-ium","2,2,2-trifluoroethanoate",6.632361,Cn1cc[n+](C)c1,[O-]C(=O)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",trifluoromethane-sulfonate,1.063228,Cn1cc[n+](C)c1,[O-][S](=O)(=O)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",trifluoromethyltrifluoroborate,0.3049915,Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)F
"1,3-dimethyl-3H-imidazol-1-ium",2-amino-3-methylbutanoate,91.55147,Cn1cc[n+](C)c1,CC(C)C(N)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium","(2r,3r)-2,3-dihydroxybutanedioate",2.7003,CCCC[n+]1ccn(C)c1C,O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",1-butanesulfonate,9.743683,CCCC[n+]1ccn(C)c1C,CCCC[S]([O-])(=O)=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",1-hexanesulfonate,9.229858,CCCC[n+]1ccn(C)c1C,CCCCCC[S]([O-])(=O)=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",2-(2-methoxyethoxy)ethylsulfate,2.148238,CCCC[n+]1ccn(C)c1C,COCCOCCO[S]([O-])(=O)=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium","2-hydroxy-1,2,3-propanetricarboxylate",1.599328,CCCC[n+]1ccn(C)c1C,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",2-hydroxyacetate,40.63314,CCCC[n+]1ccn(C)c1C,OCC([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",2-hydroxybutanedioate,3.312832,CCCC[n+]1ccn(C)c1C,OC(CC([O-])=O)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium","6-methyl-2,2-dioxo-2H-1,2λ6,3-oxathiazin-4-olate",2.379221,CCCC[n+]1ccn(C)c1C,CC1=CC(=N[S](=O)(=O)O1)[O-]
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",acetate,316.7287,CCCC[n+]1ccn(C)c1C,CC([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",alaninate,210.3077,CCCC[n+]1ccn(C)c1C,C[C@H](N)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",argininate,83.49418,CCCC[n+]1ccn(C)c1C,N[C@@H](CCCNC(N)=N)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",hexafluoroarsenate,0.07751675,CCCC[n+]1ccn(C)c1C,F[As-](F)(F)(F)(F)F
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",asparaginate,49.39393,CCCC[n+]1ccn(C)c1C,N[C@@H](CC(N)=O)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",aspartate,31.10204,CCCC[n+]1ccn(C)c1C,N[C@@H](CC([O-])=O)C([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",tetrachloroborate,0.05352442,CCCC[n+]1ccn(C)c1C,Cl[B-](Cl)(Cl)Cl
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",chlorotrifluoroborate,0.1809892,CCCC[n+]1ccn(C)c1C,F[B-](F)(F)Cl
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",benzoate,129.8378,CCCC[n+]1ccn(C)c1C,[O-]C(=O)c1ccccc1
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",tetrafluoroborate,0.4779885,CCCC[n+]1ccn(C)c1C,F[B-](F)(F)F
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium","bis(2,4,4-trimethylpentyl)phosphinate",159.6587,CCCC[n+]1ccn(C)c1C,CC(CC(C)(C)C)C[P]([O-])(=O)CC(C)CC(C)(C)C
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",bis(pentafluoroethylsulfonyl)amide,0.106344,CCCC[n+]1ccn(C)c1C,FC(F)(F)C(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)C(F)(F)F
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",bis(trifluoromethylsulfonyl)methane,0.1842984,CCCC[n+]1ccn(C)c1C,FC(F)(F)[S](=O)(=O)C[S](=O)(=O)C(F)(F)F
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",bis-pentafluoroethyl-phosphinate,1.392857,CCCC[n+]1ccn(C)c1C,[O-][P](=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",bromide,6.073138,CCCC[n+]1ccn(C)c1C,[Br-]
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",butanedioate,7.973662,CCCC[n+]1ccn(C)c1C,[O-]C(=O)CCC([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",butanoate,296.9572,CCCC[n+]1ccn(C)c1C,CCCC([O-])=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",butylsulfate,2.022937,CCCC[n+]1ccn(C)c1C,CCCCO[S]([O-])(=O)=O
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",chloride,21.13079,CCCC[n+]1ccn(C)c1C,[Cl-]
"1-butyl-2,3-dimethyl-3H-imidazol-1-ium",chlorate,0.2861876,CCCC[n+]1ccn(C)c1C,[O-][Cl](=O)=O
